Drug ID,Drug Name,Interacts With Generic Name,Interaction Link
11,Adderall,paroxetine,https://www.drugs.com/drug-interactions/adderall-with-paroxetine-190-1645-1800-0.html
11,Adderall,mavorixafor,https://www.drugs.com/drug-interactions/adderall-with-mavorixafor-190-1645-4611-0.html
11,Adderall,safinamide,https://www.drugs.com/drug-interactions/adderall-with-safinamide-190-1645-3793-0.html
11,Adderall,cocaine nasal,https://www.drugs.com/drug-interactions/adderall-with-cocaine-nasal-190-1645-3966-0.html
11,Adderall,fluoxetine,https://www.drugs.com/drug-interactions/adderall-with-fluoxetine-190-1645-1115-0.html
11,Adderall,dexfenfluramine,https://www.drugs.com/drug-interactions/adderall-with-dexfenfluramine-190-1645-834-0.html
11,Adderall,cocaine topical,https://www.drugs.com/drug-interactions/adderall-with-cocaine-topical-190-1645-716-0.html
11,Adderall,vilazodone,https://www.drugs.com/drug-interactions/adderall-with-vilazodone-190-1645-3296-0.html
11,Adderall,vortioxetine,https://www.drugs.com/drug-interactions/adderall-with-vortioxetine-190-1645-3490-0.html
11,Adderall,furazolidone,https://www.drugs.com/drug-interactions/adderall-with-furazolidone-190-1645-1145-0.html
11,Adderall,methylene blue,https://www.drugs.com/drug-interactions/adderall-with-methylene-blue-190-1645-1604-0.html
11,Adderall,escitalopram,https://www.drugs.com/drug-interactions/adderall-with-escitalopram-190-1645-1013-0.html
11,Adderall,lorcaserin,https://www.drugs.com/drug-interactions/adderall-with-lorcaserin-190-1645-3401-0.html
11,Adderall,duloxetine,https://www.drugs.com/drug-interactions/adderall-with-duloxetine-190-1645-949-0.html
11,Adderall,levomilnacipran,https://www.drugs.com/drug-interactions/adderall-with-levomilnacipran-190-1645-3483-0.html
11,Adderall,procarbazine,https://www.drugs.com/drug-interactions/adderall-with-procarbazine-190-1645-1945-0.html
11,Adderall,sibutramine,https://www.drugs.com/drug-interactions/adderall-with-sibutramine-190-1645-2060-0.html
11,Adderall,tranylcypromine,https://www.drugs.com/drug-interactions/adderall-with-tranylcypromine-190-1645-2225-0.html
11,Adderall,selegiline,https://www.drugs.com/drug-interactions/adderall-with-selegiline-190-1645-2051-0.html
12,Adderall XR,selegiline,https://www.drugs.com/drug-interactions/adderall-xr-with-selegiline-190-1644-2051-0.html
12,Adderall XR,esketamine,https://www.drugs.com/drug-interactions/adderall-xr-with-esketamine-190-1644-3996-0.html
12,Adderall XR,pimozide,https://www.drugs.com/drug-interactions/adderall-xr-with-pimozide-190-1644-1872-0.html
12,Adderall XR,vortioxetine,https://www.drugs.com/drug-interactions/adderall-xr-with-vortioxetine-190-1644-3490-0.html
12,Adderall XR,fluoxetine,https://www.drugs.com/drug-interactions/adderall-xr-with-fluoxetine-190-1644-1115-0.html
12,Adderall XR,cocaine nasal,https://www.drugs.com/drug-interactions/adderall-xr-with-cocaine-nasal-190-1644-3966-0.html
12,Adderall XR,lorcaserin,https://www.drugs.com/drug-interactions/adderall-xr-with-lorcaserin-190-1644-3401-0.html
12,Adderall XR,fluvoxamine,https://www.drugs.com/drug-interactions/adderall-xr-with-fluvoxamine-190-1644-1128-0.html
12,Adderall XR,isocarboxazid,https://www.drugs.com/drug-interactions/adderall-xr-with-isocarboxazid-190-1644-1389-0.html
12,Adderall XR,citalopram,https://www.drugs.com/drug-interactions/adderall-xr-with-citalopram-190-1644-679-0.html
12,Adderall XR,tapentadol,https://www.drugs.com/drug-interactions/adderall-xr-with-tapentadol-190-1644-3132-0.html
12,Adderall XR,paroxetine,https://www.drugs.com/drug-interactions/adderall-xr-with-paroxetine-190-1644-1800-0.html
12,Adderall XR,milnacipran,https://www.drugs.com/drug-interactions/adderall-xr-with-milnacipran-190-1644-3101-0.html
12,Adderall XR,cocaine topical,https://www.drugs.com/drug-interactions/adderall-xr-with-cocaine-topical-190-1644-716-0.html
12,Adderall XR,methylene blue,https://www.drugs.com/drug-interactions/adderall-xr-with-methylene-blue-190-1644-1604-0.html
12,Adderall XR,metrizamide,https://www.drugs.com/drug-interactions/adderall-xr-with-metrizamide-190-1644-1616-0.html
12,Adderall XR,iopamidol,https://www.drugs.com/drug-interactions/adderall-xr-with-iopamidol-190-1644-1373-0.html
12,Adderall XR,iohexol,https://www.drugs.com/drug-interactions/adderall-xr-with-iohexol-190-1644-1372-0.html
12,Adderall XR,escitalopram,https://www.drugs.com/drug-interactions/adderall-xr-with-escitalopram-190-1644-1013-0.html
12,Adderall XR,safinamide,https://www.drugs.com/drug-interactions/adderall-xr-with-safinamide-190-1644-3793-0.html
12,Adderall XR,sertraline,https://www.drugs.com/drug-interactions/adderall-xr-with-sertraline-190-1644-2057-0.html
12,Adderall XR,duloxetine,https://www.drugs.com/drug-interactions/adderall-xr-with-duloxetine-190-1644-949-0.html
12,Adderall XR,iomeprol,https://www.drugs.com/drug-interactions/adderall-xr-with-iomeprol-190-1644-4376-0.html
12,Adderall XR,furazolidone,https://www.drugs.com/drug-interactions/adderall-xr-with-furazolidone-190-1644-1145-0.html
12,Adderall XR,fenfluramine,https://www.drugs.com/drug-interactions/adderall-xr-with-fenfluramine-190-1644-1070-0.html
13,Advair Diskus,axicabtagene ciloleucel,https://www.drugs.com/drug-interactions/advair-diskus-with-axicabtagene-ciloleucel-1126-657-3869-0.html
13,Advair Diskus,levoketoconazole,https://www.drugs.com/drug-interactions/advair-diskus-with-levoketoconazole-1126-657-4330-0.html
13,Advair Diskus,ciltacabtagene autoleucel,https://www.drugs.com/drug-interactions/advair-diskus-with-ciltacabtagene-autoleucel-1126-657-4345-0.html
13,Advair Diskus,telaprevir,https://www.drugs.com/drug-interactions/advair-diskus-with-telaprevir-1126-657-3328-0.html
13,Advair Diskus,ceritinib,https://www.drugs.com/drug-interactions/advair-diskus-with-ceritinib-1126-657-3527-0.html
13,Advair Diskus,labetalol,https://www.drugs.com/drug-interactions/advair-diskus-with-labetalol-1126-657-1420-0.html
13,Advair Diskus,tucatinib,https://www.drugs.com/drug-interactions/advair-diskus-with-tucatinib-1126-657-4144-0.html
13,Advair Diskus,cobicistat,https://www.drugs.com/drug-interactions/advair-diskus-with-cobicistat-1126-657-3565-0.html
13,Advair Diskus,ribociclib,https://www.drugs.com/drug-interactions/advair-diskus-with-ribociclib-1126-657-3790-0.html
13,Advair Diskus,idelalisib,https://www.drugs.com/drug-interactions/advair-diskus-with-idelalisib-1126-657-3546-0.html
13,Advair Diskus,pindolol,https://www.drugs.com/drug-interactions/advair-diskus-with-pindolol-1126-657-1873-0.html
13,Advair Diskus,boceprevir,https://www.drugs.com/drug-interactions/advair-diskus-with-boceprevir-1126-657-3323-0.html
13,Advair Diskus,propranolol,https://www.drugs.com/drug-interactions/advair-diskus-with-propranolol-1126-657-1956-0.html
13,Advair Diskus,idecabtagene vicleucel,https://www.drugs.com/drug-interactions/advair-diskus-with-idecabtagene-vicleucel-1126-657-4250-0.html
13,Advair Diskus,mibefradil,https://www.drugs.com/drug-interactions/advair-diskus-with-mibefradil-1126-657-1623-0.html
13,Advair Diskus,fosamprenavir,https://www.drugs.com/drug-interactions/advair-diskus-with-fosamprenavir-1126-657-1137-0.html
13,Advair Diskus,saquinavir,https://www.drugs.com/drug-interactions/advair-diskus-with-saquinavir-1126-657-2044-0.html
13,Advair Diskus,indinavir,https://www.drugs.com/drug-interactions/advair-diskus-with-indinavir-1126-657-1329-0.html
13,Advair Diskus,ketoconazole,https://www.drugs.com/drug-interactions/advair-diskus-with-ketoconazole-1126-657-1412-0.html
13,Advair Diskus,nefazodone,https://www.drugs.com/drug-interactions/advair-diskus-with-nefazodone-1126-657-1698-0.html
13,Advair Diskus,lonafarnib,https://www.drugs.com/drug-interactions/advair-diskus-with-lonafarnib-1126-657-4203-0.html
13,Advair Diskus,papaverine,https://www.drugs.com/drug-interactions/advair-diskus-with-papaverine-1126-657-1792-0.html
13,Advair Diskus,desmopressin,https://www.drugs.com/drug-interactions/advair-diskus-with-desmopressin-1126-657-806-0.html
13,Advair Diskus,cocaine nasal,https://www.drugs.com/drug-interactions/advair-diskus-with-cocaine-nasal-1126-657-3966-0.html
13,Advair Diskus,voriconazole,https://www.drugs.com/drug-interactions/advair-diskus-with-voriconazole-1126-657-2309-0.html
14,Advil,botulism immune globulin,https://www.drugs.com/drug-interactions/advil-with-botulism-immune-globulin-1310-782-3103-0.html
14,Advil,phenylbutazone,https://www.drugs.com/drug-interactions/advil-with-phenylbutazone-1310-782-2770-0.html
14,Advil,iothalamate,https://www.drugs.com/drug-interactions/advil-with-iothalamate-1310-782-1376-0.html
14,Advil,enoxaparin,https://www.drugs.com/drug-interactions/advil-with-enoxaparin-1310-782-978-0.html
14,Advil,bromfenac,https://www.drugs.com/drug-interactions/advil-with-bromfenac-1310-782-412-0.html
14,Advil,immune globulin intravenous and subcutaneous,https://www.drugs.com/drug-interactions/advil-with-immune-globulin-intravenous-and-subcutaneous-1310-782-3351-0.html
14,Advil,warfarin,https://www.drugs.com/drug-interactions/advil-with-warfarin-1310-782-2311-0.html
14,Advil,everolimus,https://www.drugs.com/drug-interactions/advil-with-everolimus-1310-782-3126-0.html
14,Advil,tenofovir alafenamide,https://www.drugs.com/drug-interactions/advil-with-tenofovir-alafenamide-1310-782-3773-0.html
14,Advil,pexidartinib,https://www.drugs.com/drug-interactions/advil-with-pexidartinib-1310-782-4032-0.html
14,Advil,lithium,https://www.drugs.com/drug-interactions/advil-with-lithium-1310-782-1477-0.html
14,Advil,inotersen,https://www.drugs.com/drug-interactions/advil-with-inotersen-1310-782-3969-0.html
14,Advil,dasatinib,https://www.drugs.com/drug-interactions/advil-with-dasatinib-1310-782-787-0.html
14,Advil,leflunomide,https://www.drugs.com/drug-interactions/advil-with-leflunomide-1310-782-1440-0.html
14,Advil,clopidogrel,https://www.drugs.com/drug-interactions/advil-with-clopidogrel-1310-782-705-0.html
14,Advil,teriflunomide,https://www.drugs.com/drug-interactions/advil-with-teriflunomide-1310-782-3417-0.html
14,Advil,regorafenib,https://www.drugs.com/drug-interactions/advil-with-regorafenib-1310-782-3420-0.html
14,Advil,ioxilan,https://www.drugs.com/drug-interactions/advil-with-ioxilan-1310-782-1379-0.html
14,Advil,ketorolac,https://www.drugs.com/drug-interactions/advil-with-ketorolac-1310-782-1415-0.html
14,Advil,ketoconazole,https://www.drugs.com/drug-interactions/advil-with-ketoconazole-1310-782-1412-0.html
14,Advil,nabumetone,https://www.drugs.com/drug-interactions/advil-with-nabumetone-1310-782-1674-0.html
14,Advil,ardeparin,https://www.drugs.com/drug-interactions/advil-with-ardeparin-1310-782-229-0.html
14,Advil,aspirin,https://www.drugs.com/drug-interactions/advil-with-aspirin-1310-782-243-0.html
14,Advil,flurbiprofen,https://www.drugs.com/drug-interactions/advil-with-flurbiprofen-1310-782-1121-0.html
14,Advil,deferasirox,https://www.drugs.com/drug-interactions/advil-with-deferasirox-1310-782-791-0.html
15,Afinitor,cisplatin,https://www.drugs.com/drug-interactions/afinitor-with-cisplatin-3126-13750-678-0.html
15,Afinitor,diltiazem,https://www.drugs.com/drug-interactions/afinitor-with-diltiazem-3126-13750-890-0.html
15,Afinitor,dronedarone,https://www.drugs.com/drug-interactions/afinitor-with-dronedarone-3126-13750-3147-0.html
15,Afinitor,fenoprofen,https://www.drugs.com/drug-interactions/afinitor-with-fenoprofen-3126-13750-1073-0.html
15,Afinitor,amphotericin b liposomal,https://www.drugs.com/drug-interactions/afinitor-with-amphotericin-b-liposomal-3126-13750-195-0.html
15,Afinitor,neomycin,https://www.drugs.com/drug-interactions/afinitor-with-neomycin-3126-13750-1701-0.html
15,Afinitor,tolmetin,https://www.drugs.com/drug-interactions/afinitor-with-tolmetin-3126-13750-2213-0.html
15,Afinitor,imatinib,https://www.drugs.com/drug-interactions/afinitor-with-imatinib-3126-13750-1321-0.html
15,Afinitor,letermovir,https://www.drugs.com/drug-interactions/afinitor-with-letermovir-3126-13750-3873-0.html
15,Afinitor,nabumetone,https://www.drugs.com/drug-interactions/afinitor-with-nabumetone-3126-13750-1674-0.html
15,Afinitor,metrizamide,https://www.drugs.com/drug-interactions/afinitor-with-metrizamide-3126-13750-1616-0.html
15,Afinitor,iomeprol,https://www.drugs.com/drug-interactions/afinitor-with-iomeprol-3126-13750-4376-0.html
15,Afinitor,ceritinib,https://www.drugs.com/drug-interactions/afinitor-with-ceritinib-3126-13750-3527-0.html
15,Afinitor,mifepristone,https://www.drugs.com/drug-interactions/afinitor-with-mifepristone-3126-13750-1630-0.html
15,Afinitor,zoster vaccine live,https://www.drugs.com/drug-interactions/afinitor-with-zoster-vaccine-live-3126-13750-2335-0.html
15,Afinitor,methotrexate,https://www.drugs.com/drug-interactions/afinitor-with-methotrexate-3126-13750-1590-0.html
15,Afinitor,isavuconazonium,https://www.drugs.com/drug-interactions/afinitor-with-isavuconazonium-3126-13750-3612-0.html
15,Afinitor,primidone,https://www.drugs.com/drug-interactions/afinitor-with-primidone-3126-13750-1940-0.html
15,Afinitor,ibuprofen,https://www.drugs.com/drug-interactions/afinitor-with-ibuprofen-3126-13750-1310-0.html
15,Afinitor,telavancin,https://www.drugs.com/drug-interactions/afinitor-with-telavancin-3126-13750-3173-0.html
15,Afinitor,saquinavir,https://www.drugs.com/drug-interactions/afinitor-with-saquinavir-3126-13750-2044-0.html
15,Afinitor,"poliovirus vaccine, live, trivalent",https://www.drugs.com/drug-interactions/afinitor-with-poliovirus-vaccine-live-trivalent-3126-13750-1891-0.html
15,Afinitor,gentamicin,https://www.drugs.com/drug-interactions/afinitor-with-gentamicin-3126-13750-1168-0.html
15,Afinitor,cobicistat,https://www.drugs.com/drug-interactions/afinitor-with-cobicistat-3126-13750-3565-0.html
15,Afinitor,itraconazole,https://www.drugs.com/drug-interactions/afinitor-with-itraconazole-3126-13750-1406-0.html
16,Agamree,moxifloxacin,https://www.drugs.com/drug-interactions/agamree-with-moxifloxacin-4556-20613-1659-0.html
16,Agamree,deucravacitinib,https://www.drugs.com/drug-interactions/agamree-with-deucravacitinib-4556-20613-4392-0.html
16,Agamree,warfarin,https://www.drugs.com/drug-interactions/agamree-with-warfarin-4556-20613-2311-0.html
16,Agamree,voclosporin,https://www.drugs.com/drug-interactions/agamree-with-voclosporin-4556-20613-4234-0.html
16,Agamree,yellow fever vaccine,https://www.drugs.com/drug-interactions/agamree-with-yellow-fever-vaccine-4556-20613-2314-0.html
16,Agamree,enoxacin,https://www.drugs.com/drug-interactions/agamree-with-enoxacin-4556-20613-977-0.html
16,Agamree,loncastuximab tesirine,https://www.drugs.com/drug-interactions/agamree-with-loncastuximab-tesirine-4556-20613-4257-0.html
16,Agamree,mumps virus vaccine,https://www.drugs.com/drug-interactions/agamree-with-mumps-virus-vaccine-4556-20613-1668-0.html
16,Agamree,upadacitinib,https://www.drugs.com/drug-interactions/agamree-with-upadacitinib-4556-20613-4084-0.html
16,Agamree,ciltacabtagene autoleucel,https://www.drugs.com/drug-interactions/agamree-with-ciltacabtagene-autoleucel-4556-20613-4345-0.html
16,Agamree,norfloxacin,https://www.drugs.com/drug-interactions/agamree-with-norfloxacin-4556-20613-1731-0.html
16,Agamree,lifileucel,https://www.drugs.com/drug-interactions/agamree-with-lifileucel-4556-20613-4584-0.html
16,Agamree,afamitresgene autoleucel,https://www.drugs.com/drug-interactions/afamitresgene-autoleucel-with-agamree-4629-0-4556-20613.html
16,Agamree,idecabtagene vicleucel,https://www.drugs.com/drug-interactions/agamree-with-idecabtagene-vicleucel-4556-20613-4250-0.html
16,Agamree,lomefloxacin,https://www.drugs.com/drug-interactions/agamree-with-lomefloxacin-4556-20613-1480-0.html
16,Agamree,teriflunomide,https://www.drugs.com/drug-interactions/agamree-with-teriflunomide-4556-20613-3417-0.html
16,Agamree,allogeneic processed thymus tissue,https://www.drugs.com/drug-interactions/agamree-with-allogeneic-processed-thymus-tissue-4556-20613-4304-0.html
16,Agamree,zoster vaccine live,https://www.drugs.com/drug-interactions/agamree-with-zoster-vaccine-live-4556-20613-2335-0.html
16,Agamree,gatifloxacin,https://www.drugs.com/drug-interactions/agamree-with-gatifloxacin-4556-20613-1161-0.html
16,Agamree,obecabtagene autoleucel,https://www.drugs.com/drug-interactions/agamree-with-obecabtagene-autoleucel-4556-20613-4652-0.html
16,Agamree,sparfloxacin,https://www.drugs.com/drug-interactions/agamree-with-sparfloxacin-4556-20613-2103-0.html
16,Agamree,measles virus vaccine,https://www.drugs.com/drug-interactions/agamree-with-measles-virus-vaccine-4556-20613-1531-0.html
16,Agamree,vigabatrin,https://www.drugs.com/drug-interactions/agamree-with-vigabatrin-4556-20613-3169-0.html
16,Agamree,deferasirox,https://www.drugs.com/drug-interactions/agamree-with-deferasirox-4556-20613-791-0.html
16,Agamree,siponimod,https://www.drugs.com/drug-interactions/agamree-with-siponimod-4556-20613-4001-0.html
17,Aimovig,nipocalimab,https://www.drugs.com/drug-interactions/aimovig-with-nipocalimab-3911-18847-4693-0.html
17,Aimovig,rozanolixizumab,https://www.drugs.com/drug-interactions/aimovig-with-rozanolixizumab-3911-18847-4509-0.html
17,Aimovig,efgartigimod alfa,https://www.drugs.com/drug-interactions/aimovig-with-efgartigimod-alfa-3911-18847-4325-0.html
18,Ajovy,efgartigimod alfa,https://www.drugs.com/drug-interactions/ajovy-with-efgartigimod-alfa-3960-18956-4325-0.html
18,Ajovy,rozanolixizumab,https://www.drugs.com/drug-interactions/ajovy-with-rozanolixizumab-3960-18956-4509-0.html
18,Ajovy,nipocalimab,https://www.drugs.com/drug-interactions/ajovy-with-nipocalimab-3960-18956-4693-0.html
19,Albuterol Inhalation,timolol ophthalmic,https://www.drugs.com/drug-interactions/albuterol-with-timolol-ophthalmic-109-0-2197-0.html
19,Albuterol Inhalation,pindolol,https://www.drugs.com/drug-interactions/albuterol-with-pindolol-109-0-1873-0.html
